Log Income (lower edge), Log Income (upper edge), Log Wealth (lower edge), Log Wealth (upper edge), Probability
8.20124371858, 8.45124371858, 5.80567695761, 6.53138657731, 0.130434782609
8.20124371858, 8.45124371858, 6.53138657731, 7.25709619701, 0.0869565217391
8.20124371858, 8.45124371858, 7.25709619701, 7.98280581671, 0.0652173913043
8.20124371858, 8.45124371858, 7.98280581671, 8.70851543641, 0.0869565217391
8.20124371858, 8.45124371858, 8.70851543641, 9.43422505611, 0.130434782609
8.20124371858, 8.45124371858, 9.43422505611, 10.1599346758, 0.0869565217391
8.20124371858, 8.45124371858, 10.1599346758, 10.8856442955, 0.0869565217391
8.20124371858, 8.45124371858, 10.8856442955, 11.6113539152, 0.0652173913043
8.20124371858, 8.45124371858, 11.6113539152, 12.3370635349, 0.0217391304348
8.20124371858, 8.45124371858, 12.3370635349, 13.0627731546, 0.0217391304348
8.20124371858, 8.45124371858, 13.0627731546, 13.7884827743, 0.0217391304348
8.20124371858, 8.45124371858, 13.7884827743, 14.514192394, 0.0
8.45124371858, 8.70124371858, 0.0, 0.725709619701, 0.0245901639344
8.45124371858, 8.70124371858, 0.725709619701, 1.4514192394, 0.00819672131148
8.45124371858, 8.70124371858, 1.4514192394, 2.1771288591, 0.00819672131148
8.45124371858, 8.70124371858, 2.1771288591, 2.9028384788, 0.016393442623
8.45124371858, 8.70124371858, 2.9028384788, 3.62854809851, 0.016393442623
8.45124371858, 8.70124371858, 3.62854809851, 4.35425771821, 0.0491803278689
8.45124371858, 8.70124371858, 4.35425771821, 5.07996733791, 0.0409836065574
8.45124371858, 8.70124371858, 5.07996733791, 5.80567695761, 0.0327868852459
8.45124371858, 8.70124371858, 5.80567695761, 6.53138657731, 0.106557377049
8.45124371858, 8.70124371858, 6.53138657731, 7.25709619701, 0.131147540984
8.45124371858, 8.70124371858, 7.25709619701, 7.98280581671, 0.0819672131148
8.45124371858, 8.70124371858, 7.98280581671, 8.70851543641, 0.131147540984
8.45124371858, 8.70124371858, 8.70851543641, 9.43422505611, 0.0819672131148
8.45124371858, 8.70124371858, 9.43422505611, 10.1599346758, 0.0655737704918
8.45124371858, 8.70124371858, 10.1599346758, 10.8856442955, 0.0901639344262
8.45124371858, 8.70124371858, 10.8856442955, 11.6113539152, 0.0655737704918
8.45124371858, 8.70124371858, 11.6113539152, 12.3370635349, 0.016393442623
8.45124371858, 8.70124371858, 12.3370635349, 13.0627731546, 0.0245901639344
8.45124371858, 8.70124371858, 13.0627731546, 13.7884827743, 0.00819672131148
8.45124371858, 8.70124371858, 13.7884827743, 14.514192394, 0.0
8.70124371858, 8.95124371858, 0.0, 0.725709619701, 0.00934579439252
8.70124371858, 8.95124371858, 0.725709619701, 1.4514192394, 0.0
8.70124371858, 8.95124371858, 1.4514192394, 2.1771288591, 0.0
8.70124371858, 8.95124371858, 2.1771288591, 2.9028384788, 0.0
8.70124371858, 8.95124371858, 2.9028384788, 3.62854809851, 0.0280373831776
8.70124371858, 8.95124371858, 3.62854809851, 4.35425771821, 0.00934579439252
8.70124371858, 8.95124371858, 4.35425771821, 5.07996733791, 0.0280373831776
8.70124371858, 8.95124371858, 5.07996733791, 5.80567695761, 0.0934579439252
8.70124371858, 8.95124371858, 5.80567695761, 6.53138657731, 0.130841121495
8.70124371858, 8.95124371858, 6.53138657731, 7.25709619701, 0.121495327103
8.70124371858, 8.95124371858, 7.25709619701, 7.98280581671, 0.0934579439252
8.70124371858, 8.95124371858, 7.98280581671, 8.70851543641, 0.0747663551402
8.70124371858, 8.95124371858, 8.70851543641, 9.43422505611, 0.0654205607477
8.70124371858, 8.95124371858, 9.43422505611, 10.1599346758, 0.102803738318
8.70124371858, 8.95124371858, 10.1599346758, 10.8856442955, 0.140186915888
8.70124371858, 8.95124371858, 10.8856442955, 11.6113539152, 0.0373831775701
8.70124371858, 8.95124371858, 11.6113539152, 12.3370635349, 0.0467289719626
8.70124371858, 8.95124371858, 12.3370635349, 13.0627731546, 0.018691588785
8.70124371858, 8.95124371858, 13.0627731546, 13.7884827743, 0.0
8.70124371858, 8.95124371858, 13.7884827743, 14.514192394, 0.0
8.95124371858, 9.20124371858, 0.0, 0.725709619701, 0.0217391304348
8.95124371858, 9.20124371858, 0.725709619701, 1.4514192394, 0.0
8.95124371858, 9.20124371858, 1.4514192394, 2.1771288591, 0.00724637681159
8.95124371858, 9.20124371858, 2.1771288591, 2.9028384788, 0.0217391304348
8.95124371858, 9.20124371858, 2.9028384788, 3.62854809851, 0.0434782608696
8.95124371858, 9.20124371858, 3.62854809851, 4.35425771821, 0.0507246376812
8.95124371858, 9.20124371858, 4.35425771821, 5.07996733791, 0.0507246376812
8.95124371858, 9.20124371858, 5.07996733791, 5.80567695761, 0.0652173913043
8.95124371858, 9.20124371858, 5.80567695761, 6.53138657731, 0.0724637681159
8.95124371858, 9.20124371858, 6.53138657731, 7.25709619701, 0.130434782609
8.95124371858, 9.20124371858, 7.25709619701, 7.98280581671, 0.108695652174
8.95124371858, 9.20124371858, 7.98280581671, 8.70851543641, 0.0579710144928
8.95124371858, 9.20124371858, 8.70851543641, 9.43422505611, 0.115942028986
8.95124371858, 9.20124371858, 9.43422505611, 10.1599346758, 0.0797101449275
8.95124371858, 9.20124371858, 10.1599346758, 10.8856442955, 0.0869565217391
8.95124371858, 9.20124371858, 10.8856442955, 11.6113539152, 0.0579710144928
8.95124371858, 9.20124371858, 11.6113539152, 12.3370635349, 0.0144927536232
8.95124371858, 9.20124371858, 12.3370635349, 13.0627731546, 0.0144927536232
8.95124371858, 9.20124371858, 13.0627731546, 13.7884827743, 0.0
8.95124371858, 9.20124371858, 13.7884827743, 14.514192394, 0.0
9.20124371858, 9.45124371858, 0.0, 0.725709619701, 0.00851063829787
9.20124371858, 9.45124371858, 0.725709619701, 1.4514192394, 0.00425531914894
9.20124371858, 9.45124371858, 1.4514192394, 2.1771288591, 0.00425531914894
9.20124371858, 9.45124371858, 2.1771288591, 2.9028384788, 0.0127659574468
9.20124371858, 9.45124371858, 2.9028384788, 3.62854809851, 0.0255319148936
9.20124371858, 9.45124371858, 3.62854809851, 4.35425771821, 0.0340425531915
9.20124371858, 9.45124371858, 4.35425771821, 5.07996733791, 0.0170212765957
9.20124371858, 9.45124371858, 5.07996733791, 5.80567695761, 0.0382978723404
9.20124371858, 9.45124371858, 5.80567695761, 6.53138657731, 0.11914893617
9.20124371858, 9.45124371858, 6.53138657731, 7.25709619701, 0.0893617021277
9.20124371858, 9.45124371858, 7.25709619701, 7.98280581671, 0.0978723404255
9.20124371858, 9.45124371858, 7.98280581671, 8.70851543641, 0.0808510638298
9.20124371858, 9.45124371858, 8.70851543641, 9.43422505611, 0.144680851064
9.20124371858, 9.45124371858, 9.43422505611, 10.1599346758, 0.114893617021
9.20124371858, 9.45124371858, 10.1599346758, 10.8856442955, 0.0893617021277
9.20124371858, 9.45124371858, 10.8856442955, 11.6113539152, 0.0765957446809
9.20124371858, 9.45124371858, 11.6113539152, 12.3370635349, 0.0425531914894
9.20124371858, 9.45124371858, 12.3370635349, 13.0627731546, 0.0
9.20124371858, 9.45124371858, 13.0627731546, 13.7884827743, 0.0
9.20124371858, 9.45124371858, 13.7884827743, 14.514192394, 0.0
9.45124371858, 9.70124371858, 0.0, 0.725709619701, 0.011320754717
9.45124371858, 9.70124371858, 0.725709619701, 1.4514192394, 0.0150943396226
9.45124371858, 9.70124371858, 1.4514192394, 2.1771288591, 0.0150943396226
9.45124371858, 9.70124371858, 2.1771288591, 2.9028384788, 0.00754716981132
9.45124371858, 9.70124371858, 2.9028384788, 3.62854809851, 0.011320754717
9.45124371858, 9.70124371858, 3.62854809851, 4.35425771821, 0.0150943396226
9.45124371858, 9.70124371858, 4.35425771821, 5.07996733791, 0.0452830188679
9.45124371858, 9.70124371858, 5.07996733791, 5.80567695761, 0.0641509433962
9.45124371858, 9.70124371858, 5.80567695761, 6.53138657731, 0.0792452830189
9.45124371858, 9.70124371858, 6.53138657731, 7.25709619701, 0.147169811321
9.45124371858, 9.70124371858, 7.25709619701, 7.98280581671, 0.120754716981
9.45124371858, 9.70124371858, 7.98280581671, 8.70851543641, 0.11320754717
9.45124371858, 9.70124371858, 8.70851543641, 9.43422505611, 0.0792452830189
9.45124371858, 9.70124371858, 9.43422505611, 10.1599346758, 0.105660377358
9.45124371858, 9.70124371858, 10.1599346758, 10.8856442955, 0.0867924528302
9.45124371858, 9.70124371858, 10.8856442955, 11.6113539152, 0.0490566037736
9.45124371858, 9.70124371858, 11.6113539152, 12.3370635349, 0.0301886792453
9.45124371858, 9.70124371858, 12.3370635349, 13.0627731546, 0.00377358490566
9.45124371858, 9.70124371858, 13.0627731546, 13.7884827743, 0.0
9.45124371858, 9.70124371858, 13.7884827743, 14.514192394, 0.0
9.70124371858, 9.95124371858, 0.0, 0.725709619701, 0.0027027027027
9.70124371858, 9.95124371858, 0.725709619701, 1.4514192394, 0.00810810810811
9.70124371858, 9.95124371858, 1.4514192394, 2.1771288591, 0.00540540540541
9.70124371858, 9.95124371858, 2.1771288591, 2.9028384788, 0.0027027027027
9.70124371858, 9.95124371858, 2.9028384788, 3.62854809851, 0.0216216216216
9.70124371858, 9.95124371858, 3.62854809851, 4.35425771821, 0.0216216216216
9.70124371858, 9.95124371858, 4.35425771821, 5.07996733791, 0.0405405405405
9.70124371858, 9.95124371858, 5.07996733791, 5.80567695761, 0.0594594594595
9.70124371858, 9.95124371858, 5.80567695761, 6.53138657731, 0.0972972972973
9.70124371858, 9.95124371858, 6.53138657731, 7.25709619701, 0.110810810811
9.70124371858, 9.95124371858, 7.25709619701, 7.98280581671, 0.121621621622
9.70124371858, 9.95124371858, 7.98280581671, 8.70851543641, 0.140540540541
9.70124371858, 9.95124371858, 8.70851543641, 9.43422505611, 0.108108108108
9.70124371858, 9.95124371858, 9.43422505611, 10.1599346758, 0.0945945945946
9.70124371858, 9.95124371858, 10.1599346758, 10.8856442955, 0.0756756756757
9.70124371858, 9.95124371858, 10.8856442955, 11.6113539152, 0.0648648648649
9.70124371858, 9.95124371858, 11.6113539152, 12.3370635349, 0.0189189189189
9.70124371858, 9.95124371858, 12.3370635349, 13.0627731546, 0.00540540540541
9.70124371858, 9.95124371858, 13.0627731546, 13.7884827743, 0.0
9.70124371858, 9.95124371858, 13.7884827743, 14.514192394, 0.0
9.95124371858, 10.2012437186, 0.0, 0.725709619701, 0.003861003861
9.95124371858, 10.2012437186, 0.725709619701, 1.4514192394, 0.0019305019305
9.95124371858, 10.2012437186, 1.4514192394, 2.1771288591, 0.00772200772201
9.95124371858, 10.2012437186, 2.1771288591, 2.9028384788, 0.0019305019305
9.95124371858, 10.2012437186, 2.9028384788, 3.62854809851, 0.003861003861
9.95124371858, 10.2012437186, 3.62854809851, 4.35425771821, 0.00965250965251
9.95124371858, 10.2012437186, 4.35425771821, 5.07996733791, 0.0366795366795
9.95124371858, 10.2012437186, 5.07996733791, 5.80567695761, 0.0501930501931
9.95124371858, 10.2012437186, 5.80567695761, 6.53138657731, 0.0694980694981
9.95124371858, 10.2012437186, 6.53138657731, 7.25709619701, 0.148648648649
9.95124371858, 10.2012437186, 7.25709619701, 7.98280581671, 0.133204633205
9.95124371858, 10.2012437186, 7.98280581671, 8.70851543641, 0.135135135135
9.95124371858, 10.2012437186, 8.70851543641, 9.43422505611, 0.146718146718
9.95124371858, 10.2012437186, 9.43422505611, 10.1599346758, 0.117760617761
9.95124371858, 10.2012437186, 10.1599346758, 10.8856442955, 0.0694980694981
9.95124371858, 10.2012437186, 10.8856442955, 11.6113539152, 0.034749034749
9.95124371858, 10.2012437186, 11.6113539152, 12.3370635349, 0.0250965250965
9.95124371858, 10.2012437186, 12.3370635349, 13.0627731546, 0.003861003861
9.95124371858, 10.2012437186, 13.0627731546, 13.7884827743, 0.0
9.95124371858, 10.2012437186, 13.7884827743, 14.514192394, 0.0
10.2012437186, 10.4512437186, 0.0, 0.725709619701, 0.0
10.2012437186, 10.4512437186, 0.725709619701, 1.4514192394, 0.0
10.2012437186, 10.4512437186, 1.4514192394, 2.1771288591, 0.00608828006088
10.2012437186, 10.4512437186, 2.1771288591, 2.9028384788, 0.0
10.2012437186, 10.4512437186, 2.9028384788, 3.62854809851, 0.0
10.2012437186, 10.4512437186, 3.62854809851, 4.35425771821, 0.0182648401826
10.2012437186, 10.4512437186, 4.35425771821, 5.07996733791, 0.0258751902588
10.2012437186, 10.4512437186, 5.07996733791, 5.80567695761, 0.0441400304414
10.2012437186, 10.4512437186, 5.80567695761, 6.53138657731, 0.0715372907154
10.2012437186, 10.4512437186, 6.53138657731, 7.25709619701, 0.0943683409437
10.2012437186, 10.4512437186, 7.25709619701, 7.98280581671, 0.130898021309
10.2012437186, 10.4512437186, 7.98280581671, 8.70851543641, 0.156773211568
10.2012437186, 10.4512437186, 8.70851543641, 9.43422505611, 0.164383561644
10.2012437186, 10.4512437186, 9.43422505611, 10.1599346758, 0.109589041096
10.2012437186, 10.4512437186, 10.1599346758, 10.8856442955, 0.0700152207002
10.2012437186, 10.4512437186, 10.8856442955, 11.6113539152, 0.0593607305936
10.2012437186, 10.4512437186, 11.6113539152, 12.3370635349, 0.0334855403349
10.2012437186, 10.4512437186, 12.3370635349, 13.0627731546, 0.013698630137
10.2012437186, 10.4512437186, 13.0627731546, 13.7884827743, 0.0
10.2012437186, 10.4512437186, 13.7884827743, 14.514192394, 0.00152207001522
10.4512437186, 10.7012437186, 0.0, 0.725709619701, 0.0012987012987
10.4512437186, 10.7012437186, 0.725709619701, 1.4514192394, 0.0012987012987
10.4512437186, 10.7012437186, 1.4514192394, 2.1771288591, 0.0038961038961
10.4512437186, 10.7012437186, 2.1771288591, 2.9028384788, 0.00649350649351
10.4512437186, 10.7012437186, 2.9028384788, 3.62854809851, 0.0
10.4512437186, 10.7012437186, 3.62854809851, 4.35425771821, 0.0038961038961
10.4512437186, 10.7012437186, 4.35425771821, 5.07996733791, 0.0103896103896
10.4512437186, 10.7012437186, 5.07996733791, 5.80567695761, 0.0337662337662
10.4512437186, 10.7012437186, 5.80567695761, 6.53138657731, 0.061038961039
10.4512437186, 10.7012437186, 6.53138657731, 7.25709619701, 0.0974025974026
10.4512437186, 10.7012437186, 7.25709619701, 7.98280581671, 0.116883116883
10.4512437186, 10.7012437186, 7.98280581671, 8.70851543641, 0.166233766234
10.4512437186, 10.7012437186, 8.70851543641, 9.43422505611, 0.158441558442
10.4512437186, 10.7012437186, 9.43422505611, 10.1599346758, 0.151948051948
10.4512437186, 10.7012437186, 10.1599346758, 10.8856442955, 0.106493506494
10.4512437186, 10.7012437186, 10.8856442955, 11.6113539152, 0.0493506493506
10.4512437186, 10.7012437186, 11.6113539152, 12.3370635349, 0.0194805194805
10.4512437186, 10.7012437186, 12.3370635349, 13.0627731546, 0.00909090909091
10.4512437186, 10.7012437186, 13.0627731546, 13.7884827743, 0.0012987012987
10.4512437186, 10.7012437186, 13.7884827743, 14.514192394, 0.0012987012987
10.7012437186, 10.9512437186, 0.0, 0.725709619701, 0.00278551532033
10.7012437186, 10.9512437186, 0.725709619701, 1.4514192394, 0.0
10.7012437186, 10.9512437186, 1.4514192394, 2.1771288591, 0.00557103064067
10.7012437186, 10.9512437186, 2.1771288591, 2.9028384788, 0.00139275766017
10.7012437186, 10.9512437186, 2.9028384788, 3.62854809851, 0.00278551532033
10.7012437186, 10.9512437186, 3.62854809851, 4.35425771821, 0.0041782729805
10.7012437186, 10.9512437186, 4.35425771821, 5.07996733791, 0.00974930362117
10.7012437186, 10.9512437186, 5.07996733791, 5.80567695761, 0.0222841225627
10.7012437186, 10.9512437186, 5.80567695761, 6.53138657731, 0.0348189415042
10.7012437186, 10.9512437186, 6.53138657731, 7.25709619701, 0.0766016713092
10.7012437186, 10.9512437186, 7.25709619701, 7.98280581671, 0.0863509749304
10.7012437186, 10.9512437186, 7.98280581671, 8.70851543641, 0.153203342618
10.7012437186, 10.9512437186, 8.70851543641, 9.43422505611, 0.171309192201
10.7012437186, 10.9512437186, 9.43422505611, 10.1599346758, 0.16295264624
10.7012437186, 10.9512437186, 10.1599346758, 10.8856442955, 0.153203342618
10.7012437186, 10.9512437186, 10.8856442955, 11.6113539152, 0.0640668523677
10.7012437186, 10.9512437186, 11.6113539152, 12.3370635349, 0.0431754874652
10.7012437186, 10.9512437186, 12.3370635349, 13.0627731546, 0.0041782729805
10.7012437186, 10.9512437186, 13.0627731546, 13.7884827743, 0.00139275766017
10.7012437186, 10.9512437186, 13.7884827743, 14.514192394, 0.0
10.9512437186, 11.2012437186, 0.0, 0.725709619701, 0.0
10.9512437186, 11.2012437186, 0.725709619701, 1.4514192394, 0.0
10.9512437186, 11.2012437186, 1.4514192394, 2.1771288591, 0.00164203612479
10.9512437186, 11.2012437186, 2.1771288591, 2.9028384788, 0.00164203612479
10.9512437186, 11.2012437186, 2.9028384788, 3.62854809851, 0.00492610837438
10.9512437186, 11.2012437186, 3.62854809851, 4.35425771821, 0.00164203612479
10.9512437186, 11.2012437186, 4.35425771821, 5.07996733791, 0.00821018062397
10.9512437186, 11.2012437186, 5.07996733791, 5.80567695761, 0.00821018062397
10.9512437186, 11.2012437186, 5.80567695761, 6.53138657731, 0.0279146141215
10.9512437186, 11.2012437186, 6.53138657731, 7.25709619701, 0.0509031198686
10.9512437186, 11.2012437186, 7.25709619701, 7.98280581671, 0.0738916256158
10.9512437186, 11.2012437186, 7.98280581671, 8.70851543641, 0.136288998358
10.9512437186, 11.2012437186, 8.70851543641, 9.43422505611, 0.1986863711
10.9512437186, 11.2012437186, 9.43422505611, 10.1599346758, 0.165845648604
10.9512437186, 11.2012437186, 10.1599346758, 10.8856442955, 0.164203612479
10.9512437186, 11.2012437186, 10.8856442955, 11.6113539152, 0.0903119868637
10.9512437186, 11.2012437186, 11.6113539152, 12.3370635349, 0.047619047619
10.9512437186, 11.2012437186, 12.3370635349, 13.0627731546, 0.0114942528736
10.9512437186, 11.2012437186, 13.0627731546, 13.7884827743, 0.00492610837438
10.9512437186, 11.2012437186, 13.7884827743, 14.514192394, 0.00164203612479
11.2012437186, 11.4512437186, 0.0, 0.725709619701, 0.0
11.2012437186, 11.4512437186, 0.725709619701, 1.4514192394, 0.0
11.2012437186, 11.4512437186, 1.4514192394, 2.1771288591, 0.0
11.2012437186, 11.4512437186, 2.1771288591, 2.9028384788, 0.0
11.2012437186, 11.4512437186, 2.9028384788, 3.62854809851, 0.0
11.2012437186, 11.4512437186, 3.62854809851, 4.35425771821, 0.0
11.2012437186, 11.4512437186, 4.35425771821, 5.07996733791, 0.0
11.2012437186, 11.4512437186, 5.07996733791, 5.80567695761, 0.0114613180516
11.2012437186, 11.4512437186, 5.80567695761, 6.53138657731, 0.0114613180516
11.2012437186, 11.4512437186, 6.53138657731, 7.25709619701, 0.0315186246418
11.2012437186, 11.4512437186, 7.25709619701, 7.98280581671, 0.0515759312321
11.2012437186, 11.4512437186, 7.98280581671, 8.70851543641, 0.12893982808
11.2012437186, 11.4512437186, 8.70851543641, 9.43422505611, 0.169054441261
11.2012437186, 11.4512437186, 9.43422505611, 10.1599346758, 0.177650429799
11.2012437186, 11.4512437186, 10.1599346758, 10.8856442955, 0.206303724928
11.2012437186, 11.4512437186, 10.8856442955, 11.6113539152, 0.120343839542
11.2012437186, 11.4512437186, 11.6113539152, 12.3370635349, 0.0716332378223
11.2012437186, 11.4512437186, 12.3370635349, 13.0627731546, 0.0143266475645
11.2012437186, 11.4512437186, 13.0627731546, 13.7884827743, 0.0
11.2012437186, 11.4512437186, 13.7884827743, 14.514192394, 0.00573065902579
11.4512437186, 11.7012437186, 0.0, 0.725709619701, 0.00546448087432
11.4512437186, 11.7012437186, 0.725709619701, 1.4514192394, 0.0
11.4512437186, 11.7012437186, 1.4514192394, 2.1771288591, 0.0
11.4512437186, 11.7012437186, 2.1771288591, 2.9028384788, 0.0
11.4512437186, 11.7012437186, 2.9028384788, 3.62854809851, 0.0
11.4512437186, 11.7012437186, 3.62854809851, 4.35425771821, 0.0
11.4512437186, 11.7012437186, 4.35425771821, 5.07996733791, 0.00546448087432
11.4512437186, 11.7012437186, 5.07996733791, 5.80567695761, 0.0109289617486
11.4512437186, 11.7012437186, 5.80567695761, 6.53138657731, 0.00546448087432
11.4512437186, 11.7012437186, 6.53138657731, 7.25709619701, 0.016393442623
11.4512437186, 11.7012437186, 7.25709619701, 7.98280581671, 0.0546448087432
11.4512437186, 11.7012437186, 7.98280581671, 8.70851543641, 0.0874316939891
11.4512437186, 11.7012437186, 8.70851543641, 9.43422505611, 0.0983606557377
11.4512437186, 11.7012437186, 9.43422505611, 10.1599346758, 0.180327868852
11.4512437186, 11.7012437186, 10.1599346758, 10.8856442955, 0.273224043716
11.4512437186, 11.7012437186, 10.8856442955, 11.6113539152, 0.142076502732
11.4512437186, 11.7012437186, 11.6113539152, 12.3370635349, 0.0983606557377
11.4512437186, 11.7012437186, 12.3370635349, 13.0627731546, 0.0218579234973
11.4512437186, 11.7012437186, 13.0627731546, 13.7884827743, 0.0
11.4512437186, 11.7012437186, 13.7884827743, 14.514192394, 0.0
